case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.250400641025641,0.22522396496425057,0.08187003074878062,0.2641024141657762
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.3505608974358974,0.13721208501149681,0.04764413196069556,0.16858772847321296
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.45072115384615385,0.05875767980762548,0.019092379317027296,0.08285190317804994
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.5508814102564102,0.04055487168218766,0.019147617675684542,0.054499644114711754
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.6510416666666666,0.035354239705319826,0.013653881124809822,0.04713268547941256
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.7512019230769231,0.0341039269892056,0.01509827644755183,0.04626434937476938
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.8513621794871795,0.03276635200303017,0.013281837470234623,0.045656712561632354
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.9515224358974359,0.03208397724634811,0.011868545941643714,0.04528762567421771
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.0516826923076923,0.033022903530144,0.012977862955883525,0.046250081978238045
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.1518429487179487,0.034375310788011516,0.01613889537602159,0.04989140365892356
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.252003205128205,0.03550444653344868,0.015448473034478685,0.04991074212108381
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.3521634615384615,0.035962208882481216,0.016107087439503242,0.05334389501414571
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.4523237179487178,0.03579053661236378,0.014872193488184294,0.053751392907476936
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.5524839743589745,0.03533249102017387,0.014051882305212074,0.05009202891378841
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.6526442307692308,0.034484662735444704,0.013641258881873938,0.0475797612304616
g1200,Gap_12_9mps,forested,50,1000,100,50155,1.7528044871794872,0.03330146209133763,0.011700345114613231,0.048983261460194064
